updated_at,year,month,day,from,to,value
18.03.2022 08:15:00,2021,3,,DE,BE,22.0
18.03.2022 08:15:00,2021,4,,DE,BE,26.0
18.03.2022 08:15:00,2021,5,,DE,BE,41.0
18.03.2022 08:15:00,2021,6,,DE,BE,36.0
18.03.2022 08:15:00,2021,7,,DE,BE,36.0
18.03.2022 08:15:00,2021,8,,DE,BE,28.0
18.03.2022 08:15:00,2021,9,,DE,BE,46.0
18.03.2022 08:15:00,2021,10,,DE,BE,37.0
18.03.2022 08:15:00,2021,11,,DE,BE,34.0
18.03.2022 08:15:00,2021,12,,DE,BE,36.0
18.03.2022 08:15:00,2022,1,,DE,ES,15.0
18.03.2022 08:15:00,2022,2,,DE,ES,7.0
18.03.2022 08:15:00,2022,3,,DE,ES,7.0
18.03.2022 08:15:00,2020,1,,DE,ES,6.0
18.03.2022 08:15:00,2020,2,,DE,ES,4.0
18.03.2022 08:15:00,2020,3,,DE,ES,0.0
18.03.2022 08:15:00,2020,4,,DE,ES,0.0
18.03.2022 08:15:00,2020,5,,DE,ES,0.0
18.03.2022 08:15:00,2020,6,,DE,ES,4.0
18.03.2022 08:15:00,2020,7,,DE,ES,11.0
18.03.2022 08:15:00,2020,8,,DE,ES,15.0
18.03.2022 08:15:00,2020,9,,DE,ES,32.0
18.03.2022 08:15:00,2020,10,,DE,ES,21.0
18.03.2022 08:15:00,2020,11,,DE,ES,8.0
18.03.2022 08:15:00,2020,12,,DE,ES,7.0
18.03.2022 08:15:00,2021,1,,DE,ES,9.0
18.03.2022 08:15:00,2021,2,,DE,ES,6.0
18.03.2022 08:15:00,2021,3,,DE,ES,5.0
18.03.2022 08:15:00,2021,4,,DE,ES,8.0
18.03.2022 08:15:00,2021,5,,DE,ES,12.0
18.03.2022 08:15:00,2021,6,,DE,ES,9.0
18.03.2022 08:15:00,2021,7,,DE,ES,20.0
18.03.2022 08:15:00,2021,8,,DE,ES,17.0
18.03.2022 08:15:00,2021,9,,DE,ES,38.0
18.03.2022 08:15:00,2021,10,,DE,ES,22.0
18.03.2022 08:15:00,2021,11,,DE,ES,15.0
18.03.2022 08:15:00,2021,12,,DE,ES,15.0
18.03.2022 08:15:00,2022,1,,AT,DE,55.0
18.03.2022 08:15:00,2022,2,,AT,DE,51.0
18.03.2022 08:15:00,2022,3,,AT,DE,53.0
18.03.2022 08:15:00,2020,1,,AT,DE,29.0
18.03.2022 08:15:00,2020,2,,AT,DE,19.0
18.03.2022 08:15:00,2020,3,,AT,DE,25.0
18.03.2022 08:15:00,2020,4,,AT,DE,12.0
18.03.2022 08:15:00,2020,5,,AT,DE,15.0
18.03.2022 08:15:00,2020,6,,AT,DE,30.0
18.03.2022 08:15:00,2020,7,,AT,DE,49.0
18.03.2022 08:15:00,2020,8,,AT,DE,35.0
18.03.2022 08:15:00,2020,9,,AT,DE,61.0
18.03.2022 08:15:00,2020,10,,AT,DE,70.0
18.03.2022 08:15:00,2020,11,,AT,DE,66.0
18.03.2022 08:15:00,2020,12,,AT,DE,66.0
18.03.2022 08:15:00,2021,1,,AT,DE,52.0
18.03.2022 08:15:00,2021,2,,AT,DE,53.0
18.03.2022 08:15:00,2021,3,,AT,DE,50.0
18.03.2022 08:15:00,2021,4,,AT,DE,59.0
18.03.2022 08:15:00,2021,5,,AT,DE,73.0
18.03.2022 08:15:00,2021,6,,AT,DE,74.0
18.03.2022 08:15:00,2021,7,,AT,DE,81.0
18.03.2022 08:15:00,2021,8,,AT,DE,54.0
18.03.2022 08:15:00,2021,9,,AT,DE,70.0
18.03.2022 08:15:00,2021,10,,AT,DE,72.0
18.03.2022 08:15:00,2021,11,,AT,DE,69.0
18.03.2022 08:15:00,2021,12,,AT,DE,67.0
18.03.2022 08:15:00,2022,1,,AT,AT,45.0
18.03.2022 08:15:00,2022,2,,AT,AT,43.0
18.03.2022 08:15:00,2022,3,,AT,AT,56.0
18.03.2022 08:15:00,2020,1,,AT,AT,34.0
18.03.2022 08:15:00,2020,2,,AT,AT,24.0
18.03.2022 08:15:00,2020,3,,AT,AT,30.0
18.03.2022 08:15:00,2020,4,,AT,AT,14.0
18.03.2022 08:15:00,2020,5,,AT,AT,25.0
18.03.2022 08:15:00,2020,6,,AT,AT,31.0
18.03.2022 08:15:00,2020,7,,AT,AT,38.0
18.03.2022 08:15:00,2020,8,,AT,AT,32.0
18.03.2022 08:15:00,2020,9,,AT,AT,52.0
18.03.2022 08:15:00,2020,10,,AT,AT,59.0
18.03.2022 08:15:00,2020,11,,AT,AT,50.0
18.03.2022 08:15:00,2020,12,,AT,AT,51.0
18.03.2022 08:15:00,2021,1,,AT,AT,37.0
18.03.2022 08:15:00,2021,2,,AT,AT,36.0
18.03.2022 08:15:00,2021,3,,AT,AT,51.0
18.03.2022 08:15:00,2021,4,,AT,AT,62.0
18.03.2022 08:15:00,2021,5,,AT,AT,75.0
18.03.2022 08:15:00,2021,6,,AT,AT,73.0
18.03.2022 08:15:00,2021,7,,AT,AT,71.0
18.03.2022 08:15:00,2021,8,,AT,AT,56.0
18.03.2022 08:15:00,2021,9,,AT,AT,62.0
18.03.2022 08:15:00,2021,10,,AT,AT,68.0
18.03.2022 08:15:00,2021,11,,AT,AT,64.0
18.03.2022 08:15:00,2021,12,,AT,AT,61.0
18.03.2022 08:15:00,2022,1,,AT,FR,35.0
18.03.2022 08:15:00,2022,2,,AT,FR,32.0
18.03.2022 08:15:00,2022,3,,AT,FR,34.0
18.03.2022 08:15:00,2020,1,,AT,FR,22.0
18.03.2022 08:15:00,2020,2,,AT,FR,18.0
18.03.2022 08:15:00,2020,3,,AT,FR,15.0
18.03.2022 08:15:00,2020,4,,AT,FR,7.0
18.03.2022 08:15:00,2020,5,,AT,FR,10.0
18.03.2022 08:15:00,2020,6,,AT,FR,21.0
18.03.2022 08:15:00,2020,7,,AT,FR,31.0
18.03.2022 08:15:00,2020,8,,AT,FR,16.0
18.03.2022 08:15:00,2020,9,,AT,FR,37.0
18.03.2022 08:15:00,2020,10,,AT,FR,45.0
18.03.2022 08:15:00,2020,11,,AT,FR,39.0
18.03.2022 08:15:00,2020,12,,AT,FR,41.0
18.03.2022 08:15:00,2021,1,,AT,FR,34.0
18.03.2022 08:15:00,2021,2,,AT,FR,38.0
18.03.2022 08:15:00,2021,3,,AT,FR,28.0
18.03.2022 08:15:00,2021,4,,AT,FR,33.0
18.03.2022 08:15:00,2021,5,,AT,FR,43.0
18.03.2022 08:15:00,2021,6,,AT,FR,47.0
18.03.2022 08:15:00,2021,7,,AT,FR,54.0
18.03.2022 08:15:00,2021,8,,AT,FR,30.0
18.03.2022 08:15:00,2021,9,,AT,FR,53.0
18.03.2022 08:15:00,2021,10,,AT,FR,53.0
18.03.2022 08:15:00,2021,11,,AT,FR,46.0
18.03.2022 08:15:00,2021,12,,AT,FR,46.0
18.03.2022 08:15:00,2022,1,,AT,NL,10.0
18.03.2022 08:15:00,2022,2,,AT,NL,7.0
18.03.2022 08:15:00,2022,3,,AT,NL,9.0
18.03.2022 08:15:00,2020,1,,AT,NL,4.0
18.03.2022 08:15:00,2020,2,,AT,NL,3.0
18.03.2022 08:15:00,2020,3,,AT,NL,2.0
18.03.2022 08:15:00,2020,4,,AT,NL,0.0
18.03.2022 08:15:00,2020,5,,AT,NL,0.0
18.03.2022 08:15:00,2020,6,,AT,NL,4.0
18.03.2022 08:15:00,2020,7,,AT,NL,9.0
18.03.2022 08:15:00,2020,8,,AT,NL,6.0
18.03.2022 08:15:00,2020,9,,AT,NL,13.0
18.03.2022 08:15:00,2020,10,,AT,NL,19.0
18.03.2022 08:15:00,2020,11,,AT,NL,15.0
18.03.2022 08:15:00,2020,12,,AT,NL,21.0
18.03.2022 08:15:00,2021,1,,AT,NL,8.0
18.03.2022 08:15:00,2021,2,,AT,NL,9.0
18.03.2022 08:15:00,2021,3,,AT,NL,7.0
18.03.2022 08:15:00,2021,4,,AT,NL,9.0
18.03.2022 08:15:00,2021,5,,AT,NL,15.0
18.03.2022 08:15:00,2021,6,,AT,NL,17.0
18.03.2022 08:15:00,2021,7,,AT,NL,23.0
18.03.2022 08:15:00,2021,8,,AT,NL,11.0
18.03.2022 08:15:00,2021,9,,AT,NL,17.0
18.03.2022 08:15:00,2021,10,,AT,NL,17.0
18.03.2022 08:15:00,2021,11,,AT,NL,15.0
18.03.2022 08:15:00,2021,12,,AT,NL,21.0
18.03.2022 08:15:00,2022,1,,AT,CZ,32.0
18.03.2022 08:15:00,2022,2,,AT,CZ,25.0
18.03.2022 08:15:00,2022,3,,AT,CZ,23.0
18.03.2022 08:15:00,2020,1,,AT,CZ,23.0
18.03.2022 08:15:00,2020,2,,AT,CZ,14.0
18.03.2022 08:15:00,2020,3,,AT,CZ,15.0
18.03.2022 08:15:00,2020,4,,AT,CZ,5.0
18.03.2022 08:15:00,2020,5,,AT,CZ,7.0
18.03.2022 08:15:00,2020,6,,AT,CZ,9.0
18.03.2022 08:15:00,2020,7,,AT,CZ,16.0
18.03.2022 08:15:00,2020,8,,AT,CZ,17.0
18.03.2022 08:15:00,2020,9,,AT,CZ,28.0
18.03.2022 08:15:00,2020,10,,AT,CZ,38.0
18.03.2022 08:15:00,2020,11,,AT,CZ,32.0
18.03.2022 08:15:00,2020,12,,AT,CZ,32.0
18.03.2022 08:15:00,2021,1,,AT,CZ,27.0
18.03.2022 08:15:00,2021,2,,AT,CZ,25.0
18.03.2022 08:15:00,2021,3,,AT,CZ,21.0
18.03.2022 08:15:00,2021,4,,AT,CZ,30.0
18.03.2022 08:15:00,2021,5,,AT,CZ,37.0
18.03.2022 08:15:00,2021,6,,AT,CZ,45.0
18.03.2022 08:15:00,2021,7,,AT,CZ,57.0
18.03.2022 08:15:00,2021,8,,AT,CZ,39.0
18.03.2022 08:15:00,2021,9,,AT,CZ,40.0
18.03.2022 08:15:00,2021,10,,AT,CZ,52.0
18.03.2022 08:15:00,2021,11,,AT,CZ,50.0
18.03.2022 08:15:00,2021,12,,AT,CZ,43.0
18.03.2022 08:15:00,2022,1,,AT,CH,24.0
18.03.2022 08:15:00,2022,2,,AT,CH,19.0
18.03.2022 08:15:00,2022,3,,AT,CH,21.0
18.03.2022 08:15:00,2020,1,,AT,CH,8.0
18.03.2022 08:15:00,2020,2,,AT,CH,6.0
18.03.2022 08:15:00,2020,3,,AT,CH,8.0
18.03.2022 08:15:00,2020,4,,AT,CH,3.0
18.03.2022 08:15:00,2020,5,,AT,CH,4.0
18.03.2022 08:15:00,2020,6,,AT,CH,10.0
18.03.2022 08:15:00,2020,7,,AT,CH,14.0
18.03.2022 08:15:00,2020,8,,AT,CH,9.0
18.03.2022 08:15:00,2020,9,,AT,CH,22.0
18.03.2022 08:15:00,2020,10,,AT,CH,29.0
18.03.2022 08:15:00,2020,11,,AT,CH,25.0
18.03.2022 08:15:00,2020,12,,AT,CH,28.0
18.03.2022 08:15:00,2021,1,,AT,CH,18.0
18.03.2022 08:15:00,2021,2,,AT,CH,17.0
18.03.2022 08:15:00,2021,3,,AT,CH,18.0
18.03.2022 08:15:00,2021,4,,AT,CH,22.0
18.03.2022 08:15:00,2021,5,,AT,CH,34.0
18.03.2022 08:15:00,2021,6,,AT,CH,33.0
18.03.2022 08:15:00,2021,7,,AT,CH,38.0
18.03.2022 08:15:00,2021,8,,AT,CH,22.0
18.03.2022 08:15:00,2021,9,,AT,CH,35.0
18.03.2022 08:15:00,2021,10,,AT,CH,39.0
18.03.2022 08:15:00,2021,11,,AT,CH,33.0
18.03.2022 08:15:00,2021,12,,AT,CH,33.0
18.03.2022 08:15:00,2022,1,,AT,PL,32.0
18.03.2022 08:15:00,2022,2,,AT,PL,22.0
18.03.2022 08:15:00,2022,3,,AT,PL,13.0
18.03.2022 08:15:00,2020,1,,AT,PL,28.0
18.03.2022 08:15:00,2020,2,,AT,PL,11.0
18.03.2022 08:15:00,2020,3,,AT,PL,17.0
18.03.2022 08:15:00,2020,4,,AT,PL,5.0
18.03.2022 08:15:00,2020,5,,AT,PL,4.0
18.03.2022 08:15:00,2020,6,,AT,PL,6.0
18.03.2022 08:15:00,2020,7,,AT,PL,12.0
18.03.2022 08:15:00,2020,8,,AT,PL,13.0
18.03.2022 08:15:00,2020,9,,AT,PL,20.0
18.03.2022 08:15:00,2020,10,,AT,PL,25.0
18.03.2022 08:15:00,2020,11,,AT,PL,21.0
18.03.2022 08:15:00,2020,12,,AT,PL,28.0
18.03.2022 08:15:00,2021,1,,AT,PL,29.0
18.03.2022 08:15:00,2021,2,,AT,PL,25.0
18.03.2022 08:15:00,2021,3,,AT,PL,18.0
18.03.2022 08:15:00,2021,4,,AT,PL,28.0
18.03.2022 08:15:00,2021,5,,AT,PL,26.0
18.03.2022 08:15:00,2021,6,,AT,PL,38.0
18.03.2022 08:15:00,2021,7,,AT,PL,43.0
18.03.2022 08:15:00,2021,8,,AT,PL,29.0
18.03.2022 08:15:00,2021,9,,AT,PL,25.0
18.03.2022 08:15:00,2021,10,,AT,PL,37.0
18.03.2022 08:15:00,2021,11,,AT,PL,40.0
18.03.2022 08:15:00,2021,12,,AT,PL,40.0
18.03.2022 08:15:00,2022,1,,AT,IT,64.0
18.03.2022 08:15:00,2022,2,,AT,IT,57.0
18.03.2022 08:15:00,2022,3,,AT,IT,50.0
18.03.2022 08:15:00,2020,1,,AT,IT,38.0
18.03.2022 08:15:00,2020,2,,AT,IT,28.0
18.03.2022 08:15:00,2020,3,,AT,IT,30.0
18.03.2022 08:15:00,2020,4,,AT,IT,8.0
18.03.2022 08:15:00,2020,5,,AT,IT,6.0
18.03.2022 08:15:00,2020,6,,AT,IT,18.0
18.03.2022 08:15:00,2020,7,,AT,IT,45.0
18.03.2022 08:15:00,2020,8,,AT,IT,30.0
18.03.2022 08:15:00,2020,9,,AT,IT,73.0
18.03.2022 08:15:00,2020,10,,AT,IT,79.0
18.03.2022 08:15:00,2020,11,,AT,IT,63.0
18.03.2022 08:15:00,2020,12,,AT,IT,62.0
18.03.2022 08:15:00,2021,1,,AT,IT,63.0
18.03.2022 08:15:00,2021,2,,AT,IT,56.0
18.03.2022 08:15:00,2021,3,,AT,IT,33.0
18.03.2022 08:15:00,2021,4,,AT,IT,34.0
18.03.2022 08:15:00,2021,5,,AT,IT,58.0
18.03.2022 08:15:00,2021,6,,AT,IT,57.0
18.03.2022 08:15:00,2021,7,,AT,IT,64.0
18.03.2022 08:15:00,2021,8,,AT,IT,52.0
18.03.2022 08:15:00,2021,9,,AT,IT,81.0
18.03.2022 08:15:00,2021,10,,AT,IT,80.0
18.03.2022 08:15:00,2021,11,,AT,IT,74.0
18.03.2022 08:15:00,2021,12,,AT,IT,66.0
18.03.2022 08:15:00,2022,1,,AT,BE,9.0
18.03.2022 08:15:00,2022,2,,AT,BE,6.0
18.03.2022 08:15:00,2022,3,,AT,BE,7.0
18.03.2022 08:15:00,2020,1,,AT,BE,3.0
18.03.2022 08:15:00,2020,2,,AT,BE,3.0
18.03.2022 08:15:00,2020,3,,AT,BE,2.0
18.03.2022 08:15:00,2020,4,,AT,BE,0.0
18.03.2022 08:15:00,2020,5,,AT,BE,0.0
18.03.2022 08:15:00,2020,6,,AT,BE,3.0
18.03.2022 08:15:00,2020,7,,AT,BE,8.0
18.03.2022 08:15:00,2020,8,,AT,BE,4.0
18.03.2022 08:15:00,2020,9,,AT,BE,12.0
18.03.2022 08:15:00,2020,10,,AT,BE,15.0
18.03.2022 08:15:00,2020,11,,AT,BE,13.0
18.03.2022 08:15:00,2020,12,,AT,BE,17.0
18.03.2022 08:15:00,2021,1,,AT,BE,9.0
18.03.2022 08:15:00,2021,2,,AT,BE,11.0
18.03.2022 08:15:00,2021,3,,AT,BE,8.0
18.03.2022 08:15:00,2021,4,,AT,BE,9.0
18.03.2022 08:15:00,2021,5,,AT,BE,14.0
18.03.2022 08:15:00,2021,6,,AT,BE,18.0
18.03.2022 08:15:00,2021,7,,AT,BE,21.0
18.03.2022 08:15:00,2021,8,,AT,BE,8.0
18.03.2022 08:15:00,2021,9,,AT,BE,15.0
18.03.2022 08:15:00,2021,10,,AT,BE,16.0
18.03.2022 08:15:00,2021,11,,AT,BE,13.0
18.03.2022 08:15:00,2021,12,,AT,BE,19.0
18.03.2022 08:15:00,2022,1,,AT,ES,9.0
18.03.2022 08:15:00,2022,2,,AT,ES,6.0
18.03.2022 08:15:00,2022,3,,AT,ES,7.0
18.03.2022 08:15:00,2020,1,,AT,ES,4.0
18.03.2022 08:15:00,2020,2,,AT,ES,4.0
18.03.2022 08:15:00,2020,3,,AT,ES,3.0
18.03.2022 08:15:00,2020,4,,AT,ES,0.0
18.03.2022 08:15:00,2020,5,,AT,ES,0.0
18.03.2022 08:15:00,2020,6,,AT,ES,4.0
18.03.2022 08:15:00,2020,7,,AT,ES,11.0
18.03.2022 08:15:00,2020,8,,AT,ES,6.0
18.03.2022 08:15:00,2020,9,,AT,ES,24.0
18.03.2022 08:15:00,2020,10,,AT,ES,19.0
18.03.2022 08:15:00,2020,11,,AT,ES,9.0
18.03.2022 08:15:00,2020,12,,AT,ES,12.0
18.03.2022 08:15:00,2021,1,,AT,ES,7.0
18.03.2022 08:15:00,2021,2,,AT,ES,6.0
18.03.2022 08:15:00,2021,3,,AT,ES,3.0
18.03.2022 08:15:00,2021,4,,AT,ES,6.0
18.03.2022 08:15:00,2021,5,,AT,ES,8.0
18.03.2022 08:15:00,2021,6,,AT,ES,8.0
18.03.2022 08:15:00,2021,7,,AT,ES,22.0
18.03.2022 08:15:00,2021,8,,AT,ES,10.0
18.03.2022 08:15:00,2021,9,,AT,ES,31.0
18.03.2022 08:15:00,2021,10,,AT,ES,25.0
18.03.2022 08:15:00,2021,11,,AT,ES,13.0
18.03.2022 08:15:00,2021,12,,AT,ES,18.0
18.03.2022 08:15:00,2022,1,,FR,DE,67.0
18.03.2022 08:15:00,2022,2,,FR,DE,52.0
18.03.2022 08:15:00,2022,3,,FR,DE,53.0
18.03.2022 08:15:00,2020,1,,FR,DE,42.0
18.03.2022 08:15:00,2020,2,,FR,DE,17.0
18.03.2022 08:15:00,2020,3,,FR,DE,38.0
18.03.2022 08:15:00,2020,4,,FR,DE,41.0
18.03.2022 08:15:00,2020,5,,FR,DE,24.0
18.03.2022 08:15:00,2020,6,,FR,DE,16.0
18.03.2022 08:15:00,2020,7,,FR,DE,13.0
18.03.2022 08:15:00,2020,8,,FR,DE,16.0
18.03.2022 08:15:00,2020,9,,FR,DE,20.0
18.03.2022 08:15:00,2020,10,,FR,DE,27.0
18.03.2022 08:15:00,2020,11,,FR,DE,35.0
18.03.2022 08:15:00,2020,12,,FR,DE,56.0
18.03.2022 08:15:00,2021,1,,FR,DE,45.0
18.03.2022 08:15:00,2021,2,,FR,DE,26.0
18.03.2022 08:15:00,2021,3,,FR,DE,39.0
18.03.2022 08:15:00,2021,4,,FR,DE,52.0
18.03.2022 08:15:00,2021,5,,FR,DE,65.0
18.03.2022 08:15:00,2021,6,,FR,DE,66.0
18.03.2022 08:15:00,2021,7,,FR,DE,62.0
18.03.2022 08:15:00,2021,8,,FR,DE,53.0
18.03.2022 08:15:00,2021,9,,FR,DE,59.0
18.03.2022 08:15:00,2021,10,,FR,DE,60.0
18.03.2022 08:15:00,2021,11,,FR,DE,71.0
18.03.2022 08:15:00,2021,12,,FR,DE,69.0
18.03.2022 08:15:00,2022,1,,FR,AT,19.0
18.03.2022 08:15:00,2022,2,,FR,AT,12.0
18.03.2022 08:15:00,2022,3,,FR,AT,13.0
18.03.2022 08:15:00,2020,1,,FR,AT,8.0
18.03.2022 08:15:00,2020,2,,FR,AT,2.0
18.03.2022 08:15:00,2020,3,,FR,AT,8.0
18.03.2022 08:15:00,2020,4,,FR,AT,6.0
18.03.2022 08:15:00,2020,5,,FR,AT,2.0
18.03.2022 08:15:00,2020,6,,FR,AT,0.0
18.03.2022 08:15:00,2020,7,,FR,AT,0.0
18.03.2022 08:15:00,2020,8,,FR,AT,0.0
18.03.2022 08:15:00,2020,9,,FR,AT,0.0
18.03.2022 08:15:00,2020,10,,FR,AT,3.0
18.03.2022 08:15:00,2020,11,,FR,AT,4.0
18.03.2022 08:15:00,2020,12,,FR,AT,9.0
18.03.2022 08:15:00,2021,1,,FR,AT,10.0
18.03.2022 08:15:00,2021,2,,FR,AT,3.0
18.03.2022 08:15:00,2021,3,,FR,AT,5.0
18.03.2022 08:15:00,2021,4,,FR,AT,6.0
18.03.2022 08:15:00,2021,5,,FR,AT,16.0
18.03.2022 08:15:00,2021,6,,FR,AT,12.0
18.03.2022 08:15:00,2021,7,,FR,AT,11.0
18.03.2022 08:15:00,2021,8,,FR,AT,10.0
18.03.2022 08:15:00,2021,9,,FR,AT,12.0
18.03.2022 08:15:00,2021,10,,FR,AT,13.0
18.03.2022 08:15:00,2021,11,,FR,AT,18.0
18.03.2022 08:15:00,2021,12,,FR,AT,21.0
18.03.2022 08:15:00,2022,1,,FR,FR,75.0
18.03.2022 08:15:00,2022,2,,FR,FR,71.0
18.03.2022 08:15:00,2022,3,,FR,FR,74.0
18.03.2022 08:15:00,2020,1,,FR,FR,62.0
18.03.2022 08:15:00,2020,2,,FR,FR,47.0
18.03.2022 08:15:00,2020,3,,FR,FR,45.0
18.03.2022 08:15:00,2020,4,,FR,FR,35.0
18.03.2022 08:15:00,2020,5,,FR,FR,42.0
18.03.2022 08:15:00,2020,6,,FR,FR,58.0
18.03.2022 08:15:00,2020,7,,FR,FR,68.0
18.03.2022 08:15:00,2020,8,,FR,FR,62.0
18.03.2022 08:15:00,2020,9,,FR,FR,67.0
18.03.2022 08:15:00,2020,10,,FR,FR,66.0
18.03.2022 08:15:00,2020,11,,FR,FR,64.0
18.03.2022 08:15:00,2020,12,,FR,FR,73.0
18.03.2022 08:15:00,2021,1,,FR,FR,69.0
18.03.2022 08:15:00,2021,2,,FR,FR,65.0
18.03.2022 08:15:00,2021,3,,FR,FR,76.0
18.03.2022 08:15:00,2021,4,,FR,FR,84.0
18.03.2022 08:15:00,2021,5,,FR,FR,88.0
18.03.2022 08:15:00,2021,6,,FR,FR,85.0
18.03.2022 08:15:00,2021,7,,FR,FR,87.0
18.03.2022 08:15:00,2021,8,,FR,FR,83.0
18.03.2022 08:15:00,2021,9,,FR,FR,87.0
18.03.2022 08:15:00,2021,10,,FR,FR,85.0
18.03.2022 08:15:00,2021,11,,FR,FR,87.0
18.03.2022 08:15:00,2021,12,,FR,FR,81.0
18.03.2022 08:15:00,2022,1,,FR,NL,43.0
18.03.2022 08:15:00,2022,2,,FR,NL,27.0
18.03.2022 08:15:00,2022,3,,FR,NL,26.0
18.03.2022 08:15:00,2020,1,,FR,NL,18.0
18.03.2022 08:15:00,2020,2,,FR,NL,5.0
18.03.2022 08:15:00,2020,3,,FR,NL,15.0
18.03.2022 08:15:00,2020,4,,FR,NL,19.0
18.03.2022 08:15:00,2020,5,,FR,NL,9.0
18.03.2022 08:15:00,2020,6,,FR,NL,6.0
18.03.2022 08:15:00,2020,7,,FR,NL,4.0
18.03.2022 08:15:00,2020,8,,FR,NL,6.0
18.03.2022 08:15:00,2020,9,,FR,NL,7.0
18.03.2022 08:15:00,2020,10,,FR,NL,10.0
18.03.2022 08:15:00,2020,11,,FR,NL,18.0
18.03.2022 08:15:00,2020,12,,FR,NL,35.0
18.03.2022 08:15:00,2021,1,,FR,NL,21.0
18.03.2022 08:15:00,2021,2,,FR,NL,9.0
18.03.2022 08:15:00,2021,3,,FR,NL,14.0
18.03.2022 08:15:00,2021,4,,FR,NL,25.0
18.03.2022 08:15:00,2021,5,,FR,NL,40.0
18.03.2022 08:15:00,2021,6,,FR,NL,38.0
18.03.2022 08:15:00,2021,7,,FR,NL,33.0
18.03.2022 08:15:00,2021,8,,FR,NL,35.0
18.03.2022 08:15:00,2021,9,,FR,NL,38.0
18.03.2022 08:15:00,2021,10,,FR,NL,38.0
18.03.2022 08:15:00,2021,11,,FR,NL,47.0
18.03.2022 08:15:00,2021,12,,FR,NL,47.0
18.03.2022 08:15:00,2022,1,,FR,CZ,14.0
18.03.2022 08:15:00,2022,2,,FR,CZ,10.0
18.03.2022 08:15:00,2022,3,,FR,CZ,9.0
18.03.2022 08:15:00,2020,1,,FR,CZ,9.0
18.03.2022 08:15:00,2020,2,,FR,CZ,3.0
18.03.2022 08:15:00,2020,3,,FR,CZ,6.0
18.03.2022 08:15:00,2020,4,,FR,CZ,6.0
18.03.2022 08:15:00,2020,5,,FR,CZ,2.0
18.03.2022 08:15:00,2020,6,,FR,CZ,0.0
18.03.2022 08:15:00,2020,7,,FR,CZ,0.0
18.03.2022 08:15:00,2020,8,,FR,CZ,0.0
18.03.2022 08:15:00,2020,9,,FR,CZ,2.0
18.03.2022 08:15:00,2020,10,,FR,CZ,2.0
18.03.2022 08:15:00,2020,11,,FR,CZ,3.0
18.03.2022 08:15:00,2020,12,,FR,CZ,8.0
18.03.2022 08:15:00,2021,1,,FR,CZ,8.0
18.03.2022 08:15:00,2021,2,,FR,CZ,4.0
18.03.2022 08:15:00,2021,3,,FR,CZ,5.0
18.03.2022 08:15:00,2021,4,,FR,CZ,10.0
18.03.2022 08:15:00,2021,5,,FR,CZ,13.0
18.03.2022 08:15:00,2021,6,,FR,CZ,12.0
18.03.2022 08:15:00,2021,7,,FR,CZ,13.0
18.03.2022 08:15:00,2021,8,,FR,CZ,10.0
18.03.2022 08:15:00,2021,9,,FR,CZ,10.0
18.03.2022 08:15:00,2021,10,,FR,CZ,12.0
18.03.2022 08:15:00,2021,11,,FR,CZ,17.0
18.03.2022 08:15:00,2021,12,,FR,CZ,16.0
18.03.2022 08:15:00,2022,1,,FR,CH,21.0
18.03.2022 08:15:00,2022,2,,FR,CH,13.0
18.03.2022 08:15:00,2022,3,,FR,CH,15.0
18.03.2022 08:15:00,2020,1,,FR,CH,7.0
18.03.2022 08:15:00,2020,2,,FR,CH,3.0
18.03.2022 08:15:00,2020,3,,FR,CH,5.0
18.03.2022 08:15:00,2020,4,,FR,CH,6.0
18.03.2022 08:15:00,2020,5,,FR,CH,3.0
18.03.2022 08:15:00,2020,6,,FR,CH,2.0
18.03.2022 08:15:00,2020,7,,FR,CH,0.0
18.03.2022 08:15:00,2020,8,,FR,CH,0.0
18.03.2022 08:15:00,2020,9,,FR,CH,3.0
18.03.2022 08:15:00,2020,10,,FR,CH,4.0
18.03.2022 08:15:00,2020,11,,FR,CH,5.0
18.03.2022 08:15:00,2020,12,,FR,CH,10.0
18.03.2022 08:15:00,2021,1,,FR,CH,11.0
18.03.2022 08:15:00,2021,2,,FR,CH,5.0
18.03.2022 08:15:00,2021,3,,FR,CH,10.0
18.03.2022 08:15:00,2021,4,,FR,CH,18.0
18.03.2022 08:15:00,2021,5,,FR,CH,22.0
18.03.2022 08:15:00,2021,6,,FR,CH,23.0
18.03.2022 08:15:00,2021,7,,FR,CH,21.0
18.03.2022 08:15:00,2021,8,,FR,CH,15.0
18.03.2022 08:15:00,2021,9,,FR,CH,23.0
18.03.2022 08:15:00,2021,10,,FR,CH,24.0
18.03.2022 08:15:00,2021,11,,FR,CH,25.0
18.03.2022 08:15:00,2021,12,,FR,CH,22.0
18.03.2022 08:15:00,2022,1,,FR,PL,33.0
18.03.2022 08:15:00,2022,2,,FR,PL,22.0
18.03.2022 08:15:00,2022,3,,FR,PL,16.0
18.03.2022 08:15:00,2020,1,,FR,PL,19.0
18.03.2022 08:15:00,2020,2,,FR,PL,6.0
18.03.2022 08:15:00,2020,3,,FR,PL,15.0
18.03.2022 08:15:00,2020,4,,FR,PL,14.0
18.03.2022 08:15:00,2020,5,,FR,PL,4.0
18.03.2022 08:15:00,2020,6,,FR,PL,3.0
18.03.2022 08:15:00,2020,7,,FR,PL,3.0
18.03.2022 08:15:00,2020,8,,FR,PL,3.0
